"멈춰 버린 시간","멈춰 버린 시간"
"보름달","보름달"
"사이렌 ","사이렌 "
"주인공","주인공"
"Dreamer","Dreamer"
"Keep Holding U","Keep Holding U"
"Rainbow Bridge","Rainbow Bridge"
"글로리아","글로리아"
"놓치다","놓치다"
"I Think I Love U So","I Think I Love U So"
"유혹의 시작","유혹의 시작"
"Maybe","Maybe"
"내게 와 줘","내게 와 줘"
"사랑 소리","사랑 소리"
"일월지가","일월지가"
"눈 코 입","눈 코 입"
"오 직","오 직"
"대한 팔경","대한 팔경"
"City Sunset","City Sunset"
"고양이","고양이"
"구애","구애"
"남","남"
"뱁새","뱁새"
"봄 처녀","봄 처녀"
"비 온다","비 온다"
"삐뚤어졌어","삐뚤어졌어"
"어쩌다가","어쩌다가"
"오빠","오빠"
"휘파람","휘파람"
"불꽃놀이","불꽃놀이"
"당신 때문에","당신 때문에"
"멋지게 살아요","멋지게 살아요"
"아름다운 기억","아름다운 기억"
"잘나가는 여자","잘나가는 여자"
"고속 인생","고속 인생"
"가짜 반지","가짜 반지"
"끈","끈"
"샨티 샨티","샨티 샨티"
"같이 갑시다","같이 갑시다"
"가창 소나무","가창 소나무"
"내 사랑 휴대폰","내 사랑 휴대폰"
"땯걛꼫??굝릫럱뮏","땯걛꼫??굝릫럱뮏"
"땲몤쐿 놆땼썒","땲몤쐿 놆땼썒"
"땽뜊?똿땸꼫?","땽뜊?똿땸꼫?"
"어머니","어머니"
"잘될 거야 ","잘될 거야 "
"찡하는 사랑","찡하는 사랑"
"갈매기 사랑","갈매기 사랑"
"고백","고백"
"고향 하늘","고향 하늘"
"귀여운 여인","귀여운 여인"
"그런 여자 없나요","그런 여자 없나요"
"나만의 여인","나만의 여인"
"나침반","나침반"
"나침반","나침반"
"나침반","나침반"
"내 사랑도가져가세요","내 사랑도가져가세요"
"내 인생의마지막 여인","내 인생의마지막 여인"
"너만을 사랑했다","너만을 사랑했다"
"노세노세 메들리 4","노세노세 메들리 4"
"누 이","누 이"
"누이","누이"
"누이","누이"
"다대포의 꿈","다대포의 꿈"
"다시 한 번만","다시 한 번만"
"다함께 차차차","다함께 차차차"
"다함께 차차차","다함께 차차차"
"디스코 메들리 26","디스코 메들리 26"
"디스코 메들리 28","디스코 메들리 28"
"디스코 메들리 5","디스코 메들리 5"
"마음이 울적해서","마음이 울적해서"
"마음이울적해서","마음이울적해서"
"메마른 입술","메마른 입술"
"미련의 부르스","미련의 부르스"
"버스를 잡자","버스를 잡자"
"보고 싶다 내 사랑","보고 싶다 내 사랑"
"보라빛 엽서","보라빛 엽서"
"사나이 룸바","사나이 룸바"
"사나이 엘레지","사나이 엘레지"
"사랑의 달서찬가","사랑의 달서찬가"
"사랑의 탱고","사랑의 탱고"
"사랑의 트위스트","사랑의 트위스트"
"사랑의 트위스트","사랑의 트위스트"
"설운도","설운도"
"숙명","숙명"
"쌈바의 여인","쌈바의 여인"
"쌈바의 여인","쌈바의 여인"
"애기봉","애기봉"
"애인이 돼 주세요","애인이 돼 주세요"
"애인이 돼 주세요","애인이 돼 주세요"
"여자 여자 여자","여자 여자 여자"
"여자 여자 여자","여자 여자 여자"
"영주가 좋아","영주가 좋아"
"원 점","원 점"
"원 점","원 점"
"잃어버린 삼십년","잃어버린 삼십년"
"잃어버린 삼십년","잃어버린 삼십년"
"장미 같은 여자","장미 같은 여자"
"재 회","재 회"
"천년의 만남","천년의 만남"
"추억 속으로","추억 속으로"
"추억의 그림자","추억의 그림자"
"추억의 대천 바닷가","추억의 대천 바닷가"
"춘자야","춘자야"
"타인","타인"
"하얀 백두산","하얀 백두산"
"향수","향수"
"허상","허상"
"혼자이고 싶어요","혼자이고 싶어요"
"약속대로","약속대로"
"작전타임'99 대학가요제 대상","작전타임'99 대학가요제 대상"
"주거니 받거니","주거니 받거니"
"남자는 여자를귀찮게 해","남자는 여자를귀찮게 해"
"눌러 주세요","눌러 주세요"
"신고할 거야","신고할 거야"
"콕콕콕","콕콕콕"
"가버린 사람","가버린 사람"
"그대 품속에안기고 싶어요","그대 품속에안기고 싶어요"
"사랑의 대리운전","사랑의 대리운전"
"One Night","One Night"
"널 알게 된후로","널 알게 된후로"
"돌아와","돌아와"
"무정한 사람","무정한 사람"
"바람부는 세상","바람부는 세상"
"벌써 잊었나","벌써 잊었나"
"야 망","야 망"
"연어야 연어야","연어야 연어야"
"사랑이 무서운 나에게","사랑이 무서운 나에게"
"세상에 외치다","세상에 외치다"
"귀뚜라미","귀뚜라미"
"10월에 눈이 내리면","10월에 눈이 내리면"
"Every Birthday","Every Birthday"
"For U","For U"
"Forever With You","Forever With You"
"Happy Birthday To You","Happy Birthday To You"
"I Believe","I Believe"
"Kiss 할까요","Kiss 할까요"
"Love Letter","Love Letter"
"Sweet Dream","Sweet Dream"
"Try To Remember","Try To Remember"
"Who Do You Love","Who Do You Love"
"Winter Wonderland","Winter Wonderland"
"거리에서","거리에서"
"고마워","고마워"
"고백의 날","고백의 날"
"굿모닝","굿모닝"
"그 자리에 그 시간에","그 자리에 그 시간에"
"그날 이후","그날 이후"
"그날 이후로","그날 이후로"
"그대 내맘에들어오면은","그대 내맘에들어오면은"
"그래도...좋아","그래도...좋아"
"그리운 날엔","그리운 날엔"
"기억상자","기억상자"
"나의 밤 나의 너","나의 밤 나의 너"
"난 좋아","난 좋아"
"내가 너의 곁에잠시 살았다는 걸","내가 너의 곁에잠시 살았다는 걸"
"내가 뭐 그렇죠","내가 뭐 그렇죠"
"내가 살아갈 곳","내가 살아갈 곳"
"내게 오는 길","내게 오는 길"
"내겐 너무 아름다운그녀","내겐 너무 아름다운그녀"
"내안의 그녀","내안의 그녀"
"너는 나의 봄이다","너는 나의 봄이다"
"너의 모든 순간","너의 모든 순간"
"넌 감동이었어","넌 감동이었어"
"네가 불던 날","네가 불던 날"
"눈물편지","눈물편지"
"눈부신 고백","눈부신 고백"
"다시 시작해도 될까요","다시 시작해도 될까요"
"다정하게안녕히","다정하게안녕히"
"당신에겐 특별한뭔가가 있어요","당신에겐 특별한뭔가가 있어요"
"더 아름다워져","더 아름다워져"
"동화","동화"
"두 사람","두 사람"
"마리이야기","마리이야기"
"못할거야","못할거야"
"미소천사","미소천사"
"바람그대","바람그대"
"바램","바램"
"별이 진다네","별이 진다네"
"사랑하는 일","사랑하는 일"
"사랑할 땐 몰랐던 것들","사랑할 땐 몰랐던 것들"
"사랑해서 슬픈 날","사랑해서 슬픈 날"
"선인장","선인장"
"소녀","소녀"
"슬픔이 슬픔을","슬픔이 슬픔을"
"아날로그","아날로그"
"아는 여자","아는 여자"
"아니면서","아니면서"
"아무것도 아닌 이야기","아무것도 아닌 이야기"
"아직 난","아직 난"
"안녕","안녕"
"안녕 나의 사랑","안녕 나의 사랑"
"약속","약속"
"어느 흐린 날의 행복","어느 흐린 날의 행복"
"어디선가 언젠가","어디선가 언젠가"
"어떤 그리움","어떤 그리움"
"여기 내 맘속에","여기 내 맘속에"
"여우야","여우야"
"연연","연연"
"영원히","영원히"
"오 나의 여신님","오 나의 여신님"
"외워두세요","외워두세요"
"우리 참 좋았는데","우리 참 좋았는데"
"우린 제법잘 어울려요","우린 제법잘 어울려요"
"잊혀지는 것들에대하여","잊혀지는 것들에대하여"
"잘 지내나요","잘 지내나요"
"저 하늘 걸고","저 하늘 걸고"
"제주도의 푸른 밤","제주도의 푸른 밤"
"좋을텐데","좋을텐데"
"차마","차마"
"처음","처음"
"처음처럼","처음처럼"
"똿뿋","똿뿋"
"뙂? ?뒑뭿릮?윂?뇥? 꼶 뭶걼","뙂? ?뒑뭿릮?윂?뇥? 꼶 뭶걼"
"뙂땵닅?떅?릮?","뙂땵닅?떅?릮?"
"뙉??걪삃뒖릦?뮁뱚뒖","뙉??걪삃뒖릦?뮁뱚뒖"
"뙉?뜋똿?245","뙉?뜋똿?245"
"뙉?릳","뙉?릳"
"뙉맅뿂","뙉맅뿂"
"뙎뇷? ??몔웻?","뙎뇷? ??몔웻?"
"뙖 냵?뀒몭몤쐿 ??","뙖 냵?뀒몭몤쐿 ??"
"추억이 들린다","추억이 들린다"
"태양계","태양계"
"팝콘","팝콘"
"포용","포용"
"한 번 더 이별","한 번 더 이별"
"한 번의 사랑","한 번의 사랑"
"향기로운 추억","향기로운 추억"
"허락되지 않은 사랑","허락되지 않은 사랑"
"헤어지던 날","헤어지던 날"
"후회하지 말아요","후회하지 말아요"
"희재","희재"
"잊지 말기로 해","잊지 말기로 해"
"사랑이겠죠","사랑이겠죠"
"잘못","잘못"
"겨울 고백","겨울 고백"
"크리스마스니까","크리스마스니까"
"모두에게 크리스마스","모두에게 크리스마스"
"그대네요","그대네요"
"Baby It's Cold Outside","Baby It's Cold Outside"
"Open your mind","Open your mind"
"머지않아 나에게","머지않아 나에게"
"가라 가라 가라","가라 가라 가라"
"뛿 ??","뛿 ??"
"뛿 럱?굥웾 똿뜜,떈걟뙖?","뛿 럱?굥웾 똿뜜,떈걟뙖?"
"뛿 몳룣 뙇?몠떆? ?뜐","뛿 몳룣 뙇?몠떆? ?뜐"
"뛿 뮁뀆럣?뙇뀈뱲? 몜릦룋","뛿 뮁뀆럣?뙇뀈뱲? 몜릦룋"
"뛿?뒑뜔뀓뜘?릮??","뛿?뒑뜔뀓뜘?릮??"
"뛿뙇럠??떆","뛿뙇럠??떆"
"뜋뿆럢 ?뛾뀆?","뜋뿆럢 ?뛾뀆?"
"사랑이 가면","사랑이 가면"
"외출","외출"
"Bad Girl ","Bad Girl "
"사랑했었는데","사랑했었는데"
"한 사람","한 사람"
"그러려니 해","그러려니 해"
"눈을 감아도","눈을 감아도"
"지금부터 나만 봐","지금부터 나만 봐"
"I Only WannaBe With You","I Only WannaBe With You"
"고백 5초 전","고백 5초 전"
"너 하나만","너 하나만"
"사랑하면 뭐해","사랑하면 뭐해"
"오빠 꺼","오빠 꺼"
"유혹","유혹"
"키스할 거야","키스할 거야"
"프로포즈","프로포즈"
"보슬비 오는 거리","보슬비 오는 거리"
"보슬비 오는 거리","보슬비 오는 거리"
"블루스 메들리 13","블루스 메들리 13"
"넌 잊고 난 잃고","넌 잊고 난 잃고"
"사랑은 되는 거라며","사랑은 되는 거라며"
"Wake Up","Wake Up"
"裸~Nude~","裸~Nude~"
"무단 횡단","무단 횡단"
"다른 하나의 나","다른 하나의 나"
"AC/DC","AC/DC"
"거짓기도","거짓기도"
"남자 만들기","남자 만들기"
"내가 참는다","내가 참는다"
"너의 얘기를","너의 얘기를"
"달고 쓰고 짜고","달고 쓰고 짜고"
"돌아보지마","돌아보지마"
"딱이야","딱이야"
"애인 만들기","애인 만들기"
"얼굴없는 나","얼굴없는 나"
"이별을 얕봤다","이별을 얕봤다"
"제 3의 시간","제 3의 시간"
"포기 하지마","포기 하지마"
"하얀 미소","하얀 미소"
"한 사람을 위한 노래","한 사람을 위한 노래"
"그대 쪽으로 한 뼘 더","그대 쪽으로 한 뼘 더"
"포근해","포근해"
"가지 마","가지 마"
"꽃이 필 거야","꽃이 필 거야"
"사랑하잖아","사랑하잖아"
"후회없는 인생","후회없는 인생"
"Fail In Love","Fail In Love"
"Marry Me","Marry Me"
"그대를 봅니다","그대를 봅니다"
"그와 그녀","그와 그녀"
"널 사랑해","널 사랑해"
"아무리","아무리"
"용서","용서"
"라리라","라리라"
"24 7","24 7"
"무너지는나의 곁으로","무너지는나의 곁으로"
"하루하루","하루하루"
"레이디","레이디"
"설레이나 봐","설레이나 봐"
"乱舞のメロディ ","乱舞のメロディ "
"방황","방황"
"꿈이었으면","꿈이었으면"
"꾸꾸루 사랑","꾸꾸루 사랑"
"호수에 잠긴 달","호수에 잠긴 달"
"2NITE","2NITE"
"Angel","Angel"
"Baby I like You like that","Baby I like You like that"
"Better Together","Better Together"
"Can You Feel Me","Can You Feel Me"
"Christmas With You","Christmas With You"
"Crazy","Crazy"
"Digital Bounce","Digital Bounce"
"嵐の中で輝いて ","嵐の中で輝いて "
"Honey I Know","Honey I Know"
"蓝色巧克力","蓝色巧克力"
"蓝色星球","蓝色星球"
"蓝色的寓言","蓝色的寓言"
"I Just Wanna Be","I Just Wanna Be"
"浪漫~MY DEAR BOY~","浪漫~MY DEAR BOY~"
"浪漫飛行","浪漫飛行"
"浪花恋しぐれ","浪花恋しぐれ"
"浪花盃","浪花盃"
"浪花節だよ人生は","浪花節だよ人生は"
"来不及说我爱你","来不及说我爱你"
"I'm Going Crazy","I'm Going Crazy"
"Love Story","Love Story"
"Luz Control","Luz Control"
"Promise","Promise"
"SE7EN'S LOVE","SE7EN'S LOVE"
"Somebody Else","Somebody Else"
"冷酷仙境","冷酷仙境"
"两手空空","两手空空"
"两心花","两心花"
"럞뀗뜄뭶몴","럞뀗뜄뭶몴"
"그 남자처럼","그 남자처럼"
"그런 사람","그런 사람"
"그리움도 안 되겠죠","그리움도 안 되겠죠"
"꽃을 들고서","꽃을 들고서"
"난 알아요","난 알아요"
"내가 노래를 못 해도","내가 노래를 못 해도"
"너이길 바래","너이길 바래"
"두걸음","두걸음"
"듣고 싶지 않은 말","듣고 싶지 않은 말"
"라라라","라라라"
"라라라","라라라"
"문신","문신"
"밤새도록","밤새도록"
"벌레","벌레"
"안녕","안녕"
"알아","알아"
"열정","열정"
"와줘","와줘"
"와줘...","와줘..."
"욕심","욕심"
"우연히 널 봐도","우연히 널 봐도"
"이해해","이해해"
"잘할게","잘할게"
"한번 단 한번","한번 단 한번"
"그대가","그대가"
"럮윊?똿뭶떆","럮윊?똿뭶떆"
"럱?뜐몴","럱?뜐몴"
"럲?땲","럲?땲"
"럵닑뀗?","럵닑뀗?"
"내가 그댈","내가 그댈"
"슈퍼 잡초맨","슈퍼 잡초맨"
"A-TEEN ","A-TEEN "
"Beautiful","Beautiful"
"CHANGE UP","CHANGE UP"
"Crazy In Love","Crazy In Love"
"Highlight","Highlight"
"Holiday ","Holiday "
"SIMPLE ","SIMPLE "
"고맙다","고맙다"
"나에게로 와 ","나에게로 와 "
"단발머리","단발머리"
"만세","만세"
"모자를 눌러쓰고","모자를 눌러쓰고"
"박수","박수"
"붐붐","붐붐"
"旅の途中 ","旅の途中 "
"旅の夜風","旅の夜風"
"旅の終りに","旅の終りに"
"旅立ちのうた ","旅立ちのうた "
"旅立ちの唄 ","旅立ちの唄 "
"旅笠道中","旅笠道中"
"黎明之前","黎明之前"
"旅鴉","旅鴉"
"빠른 걸음","빠른 걸음"
"旅人","旅人"
"旅人よ","旅人よ"
"아낀다","아낀다"
"恋","恋"
"恋","恋"
"恋 ","恋 "
"아주 Nice","아주 Nice"
"恋・あなた次第","恋・あなた次第"
"恋☆カナ ","恋☆カナ "
"恋あざみ","恋あざみ"
"恋しくて","恋しくて"
"恋スルVOC@LOID","恋スルVOC@LOID"
"恋するフォーチュンクッキー","恋するフォーチュンクッキー"
"恋する季節","恋する季節"
"恋する天気図 ","恋する天気図 "
"恋せよ女の子 ","恋せよ女の子 "
"恋におちたら ","恋におちたら "
"恋におちて-Fall in love- ","恋におちて-Fall in love- "
"恋になりたいAQUARIUM ","恋になりたいAQUARIUM "
"恋のABO","恋のABO"
"恋のしずく","恋のしずく"
"恋のスーパーボール","恋のスーパーボール"
"恋のダンスサイト","恋のダンスサイト"
"恋のつぼみ ","恋のつぼみ "
"恋のバカンス","恋のバカンス"
"恋のバカンス","恋のバカンス"
"恋のヒメヒメぺったんこ ","恋のヒメヒメぺったんこ "
